76214	7106	12373	16605	26697	44816	60824	70713	75765	79567	108	112	92504	8655	16481	26816	45211	61558	72144	76011	76917	77830	632	109	75660	6626	10478	14200	22306	40442	59999	70184	74312	79821	633	118	87504	8265	16469	20768	28025	42364	61660	72058	76324	81462	612	108	63560	6211	11073	15975	25862	45741	67428	77127	83895	87769	648	118	82376	8261	16300	20239	30783	52669	69568	76734	78024	79513	672	114	87091	26046	49779	57500	63405	74674	89629	99176	102501	107523	675	118	83933	12953	21827	26427	38088	64910	90804	101558	105985	108882	122	109
79127	7335	12612	17156	27545	45075	61596	72707	78449	83620	112	112	97280	8675	16327	26763	45766	63386	74791	79677	80313	81552	712	115	78176	6645	10776	14150	22588	40547	61321	72358	78816	84535	729	104	91399	8385	17399	21711	29480	43663	62912	74156	79335	85990	745	116	66822	6466	11483	16184	26388	45860	68175	80423	87222	91482	747	105	86098	8254	16723	20979	31328	53233	73804	81349	83617	85401	750	130	91219	26392	53641	61073	67518	78433	94517	104785	108964	115954	710	120	87929	13215	22891	27358	39601	65419	94172	106818	112179	116702	119	111
81664	7475	13313	17637	27669	45347	63462	76066	81987	88052	112	116	99536	8600	16766	27081	45505	63331	77160	83129	83099	85991	802	119	80366	6666	11238	14546	22835	40644	61929	75313	81229	88079	844	120	96117	8447	18950	23894	31536	45755	65575	78229	84515	92535	800	109	70050	6418	12133	17229	26947	46963	69795	83411	90713	96789	845	122	90851	8270	16858	21367	31901	53794	75479	85897	88166	91432	863	126	94295	27207	56137	64123	72036	82013	99165	111221	115951	123254	829	121	93398	13380	24176	28707	40764	66522	96145	110672	117172	122174	124	115
86813	7601	14116	18538	28522	46518	65011	79630	87244	93552	110	119	104415	8681	16732	26908	44618	63410	78631	85349	85881	87487	913	125	85956	6872	11525	15025	23184	41414	62453	77632	84980	91659	951	118	100519	8901	20758	26577	34689	48232	68775	82675	89778	98883	925	115	74745	6442	12499	17813	27636	47676	70994	86412	95390	101739	918	107	96820	8496	17191	21763	31780	53744	76652	88153	92030	94846	927	116	99830	27270	59240	69291	75887	87524	105043	117628	123839	131052	1026	109	99317	13568	25124	30027	41848	68397	99655	115530	122414	127581	115	112
92204	7956	15106	19389	29919	48126	68137	85103	92749	100927	110	105	110292	9027	16651	26906	45318	64785	81749	89304	89311	93201	1024	129	91832	7037	12019	15212	23728	41650	64074	81838	89163	97679	1036	121	103054	9101	22746	29184	37748	51822	73373	89129	97004	108826	1040	121	79875	6814	13368	19102	28961	48470	74054	91340	100672	107336	1066	120	104079	8508	17970	22879	33014	54767	78360	91259	95983	101234	1059	128	103237	28324	62889	73639	81963	92590	111493	127392	134632	142720	1123	118	107184	13846	26755	31620	42985	69645	103740	121614	129331	135595	127	107
97987	8185	15920	20924	30890	49085	70955	91032	100172	108626	125	120	115357	8917	17050	27211	45625	65430	85072	94911	95096	99040	1173	110	96577	7148	12486	15855	24416	42098	65950	85535	94409	101565	1161	120	106559	9512	25264	32691	42128	55667	77863	95818	107151	119684	1155	118	87496	7047	14356	20192	30359	49312	77831	96912	107181	114865	1177	120	113853	8617	18998	24092	34021	55504	80781	96606	101535	107311	1240	127	107184	29182	66567	78513	88479	99211	119740	137934	146859	155738	1217	120	117185	14174	28601	33633	45054	71918	108251	128364	137180	143396	119	121
106053	8473	16930	22006	31898	50112	74719	98445	107886	116027	127	113	121284	8965	17287	27328	45335	66753	88688	98955	100087	104604	1323	111	103345	7403	13231	16711	24637	42621	68361	89998	98074	107376	1261	108	110357	9977	27288	36530	47109	60049	83058	105066	117613	132367	1323	117	94263	7255	15079	21936	31940	50913	80699	103001	115594	122642	1314	121	123871	8949	19604	25384	35326	56792	83048	100936	106939	113883	1334	116	112595	29448	69877	83203	93677	104926	127196	146576	156615	166973	1397	117	128067	14723	30303	35703	46573	73315	112121	134967	144926	152667	116	108
117041	8838	18034	23739	33743	51932	78413	105396	115586	127357	112	118	128761	9144	17600	27879	46174	67882	93792	104250	106212	109961	1482	122	111880	7645	13697	17243	25536	43320	70813	95182	104928	113651	1478	119	115068	10298	30228	40070	52189	65647	89877	115503	129799	145868	1463	108	102568	7400	16593	23502	33797	52901	85331	111376	121675	132215	1486	113	135213	9035	20671	27239	36967	58884	86073	106556	113329	117844	1458	129	117896	30420	72629	86758	98844	110147	131314	153400	166548	175976	1544	119	139760	15330	32028	38144	49043	75581	116808	142666	151889	161517	134	102
125934	9050	19595	24909	35236	54442	83091	113228	125430	138760	100	102	136688	9417	18153	28326	46032	70009	99102	111226	112424	117403	1597	119	121635	7730	14441	18198	26327	44891	73826	101074	111734	121223	1563	112	120903	10686	32411	44242	56633	70720	94214	122890	140706	158021	1615	120	113581	7798	17690	25426	36158	55589	89670	119743	130912	143215	1596	129	146815	9280	22279	29073	39384	58991	89871	111648	118964	125571	1615	125	123580	30929	73789	89547	102634	113851	135773	159198	172790	184242	1658	113	151713	15630	33849	40362	51099	77591	122272	149406	161583	172402	123	118
140009	9519	21222	26634	37255	55994	88094	122140	137429	150991	124	108	145229	9619	18249	28332	47118	71990	104116	118755	120450	124901	1718	116	132066	7961	15427	19376	27856	46418	76850	105486	118138	128835	1720	106	126916	11224	35101	47530	61622	74823	98401	130741	151404	169589	1715	119	125643	8173	19073	27417	38358	58049	95130	128090	141914	153349	1717	115	159423	9509	23610	31452	41758	62075	94335	118886	126781	134529	1702	131	129840	31893	76201	91277	105789	117564	138893	163779	177817	190075	1839	125	163560	16079	35687	42490	52981	81128	127360	158543	171655	182161	118	128
149806	9881	22409	28649	38691	57250	94074	130461	149177	163663	115	113	154500	9660	18868	28950	48192	74215	111142	126497	129304	134168	1894	119	143761	8302	16424	20449	29315	47795	79227	112862	126227	135636	1869	117	135288	11508	37455	50830	65982	78685	103280	136913	157658	178361	1855	112	138513	8489	20467	29905	40762	60778	98923	135325	150750	165259	1873	117	172452	9878	25074	33783	44893	64671	100377	127524	136154	143156	1909	123	137904	32489	77946	93816	108759	120363	143301	168206	182614	195996	2053	106	174164	16289	37139	44704	55488	82506	129472	164850	179955	190150	138	124
164491	10243	24105	30270	40265	60116	96423	139052	159176	174884	112	120	164505	9965	19333	29571	48388	77635	118903	137829	139014	145487	2010	116	156328	8547	17449	21819	30753	49747	83695	121329	134084	146279	2023	113	142350	12089	39390	53926	69682	83928	106646	142346	165807	185136	1958	116	149861	8872	21801	31091	42695	61905	102454	140351	159329	173021	1989	115	181597	10312	26671	36123	47531	68230	107409	137999	147539	155333	2013	113	146650	33655	79021	96082	110618	122881	144243	170156	189156	201015	2128	115	185253	16730	38949	46617	56771	83383	134208	170714	183887	197255	109	114
174047	10746	25194	31447	42107	61276	100524	146204	166775	182637	116	116	172387	10307	20018	30018	49333	79748	126102	145892	149520	156340	2220	112	166043	8907	18711	23322	32312	51759	87998	127851	143660	154577	2181	115	152203	12580	41310	56462	73776	87670	110441	150121	173392	193093	2157	116	160366	9276	23126	33183	45406	65492	105503	146670	166262	181670	2204	115	191458	10737	28918	38789	50485	71162	113130	147023	157945	166299	2177	126	154451	34681	79530	96916	112723	124686	147392	172850	192532	208143	2329	117	193312	17216	40793	48046	59399	86373	137981	175949	191475	205437	134	131
183237	11131	26403	32620	43356	63296	103467	151030	173872	189408	111	120	180823	10723	20269	30604	50488	83142	134442	154771	157546	167278	2413	111	177369	9215	19694	24485	33893	53765	91239	133633	150142	163333	2314	111	160479	13049	43238	58839	76992	91311	114934	152729	177933	198451	2348	129	170818	9773	24523	35110	47216	67109	108732	150758	171106	186217	2384	120	199963	11110	30101	41167	52631	74199	118329	155468	168325	178086	2397	114	163877	35262	81319	97327	114073	125506	147401	176336	196792	213781	2502	109	200238	17600	42531	50466	61397	89455	140118	179268	198203	208960	131	122
192147	11445	27399	34414	44680	65018	105627	155569	179255	197773	118	114	187271	10757	20862	31235	51016	84268	140797	162037	166729	174838	2451	107	184825	9628	20798	25769	35286	55187	93653	139182	160008	171812	2519	132	166893	13543	44845	61803	79984	94403	115955	155094	182587	205606	2584	111	181169	9981	25531	36491	49155	69745	110369	155152	175758	192422	2480	119	207736	11455	31600	43657	55472	77478	122436	163124	176842	187917	2505	119	172088	35910	81965	97242	114958	126458	148865	180073	199825	218861	2658	122	207267	18082	43826	51848	63302	90671	142069	181456	201373	210541	135	123
198499	12052	28528	35314	46148	66791	108597	159373	184335	203614	123	120	193748	11144	21216	31686	51792	86740	146180	169048	174748	183006	2721	108	193526	10124	21874	27278	36550	56958	97087	145586	166511	180197	2669	105	174793	14162	46583	63225	82020	97003	118571	158624	186832	209809	2707	119	187074	10350	27047	38229	51289	70754	114303	158366	179213	196799	2694	126	215823	11851	33107	45485	57640	79647	126707	169556	185908	197133	2718	133	177922	37315	82122	98412	115808	128578	150375	179950	204497	232590	2895	125	215707	18482	44706	53472	64587	92322	144674	184243	201594	212549	134	114
205464	12617	29640	36385	47114	67555	109883	164000	187680	207132	131	115	199970	11306	21671	32567	52853	88952	150872	175900	181413	189697	2876	112	198516	10346	22737	28377	37604	58564	98543	150304	171320	184622	2901	112	181390	14588	47863	65010	84125	98773	121311	159109	190458	217213	2867	118	196778	10802	28047	39586	52458	73119	115032	160616	180681	198266	2847	111	222498	12030	34672	47603	60630	82230	129413	174670	192941	202883	2859	122	183172	37829	83254	99298	116059	129593	149685	182473	208380	238980	3012	121	222199	18880	46879	55276	65644	93829	145392	185858	203191	214386	136	121
211898	12784	30547	37788	48135	69731	112822	165465	192695	211295	118	114	202498	11607	22131	33183	53481	91307	155305	179604	187215	193139	3008	100	206693	10754	24131	29430	38843	59928	100396	152969	175149	187391	3022	119	185743	15247	49180	66476	86050	100364	122459	163111	193590	221848	3048	127	201998	11278	29421	41257	54621	74900	116673	163229	184472	200803	2924	112	224635	12359	36086	49652	63027	84927	131780	177016	195474	208824	3057	118	187513	38712	83487	98425	116362	129777	150213	183499	208730	244335	3328	118	225648	19548	47885	56059	67276	95248	145543	188422	205653	218229	136	112
217254	13607	32059	38679	49482	70452	113953	168489	194868	214800	120	113	208376	11857	23244	33515	54521	92686	159889	182929	190407	197737	3183	125	211568	11304	25493	30852	40235	61339	103771	154891	178374	192040	3192	108	190911	15719	50184	67081	87382	101584	123071	163923	199865	237833	3236	115	209427	11698	30406	41706	55646	76213	117717	164108	188049	204019	3251	115	239432	12954	37719	51400	64890	87570	136382	180649	200475	212582	3336	136	191543	39529	84077	99168	116672	130742	151137	184970	212773	247966	3510	120	239728	20075	48896	57530	68224	95805	147278	190047	207573	219745	129	119
223476	14034	32381	39679	49783	71043	114809	169712	199404	216927	126	120	211667	12105	23516	34366	55278	94035	160757	185272	194237	199720	3410	111	217993	11364	26365	31867	41096	62085	104626	156979	179424	192561	3424	111	194344	16050	51930	68409	87913	103306	123430	166054	201409	240340	3488	121	212680	12101	31244	43732	56709	77461	120009	166944	189598	209362	3364	114	242112	13312	39256	53314	66830	89831	138009	183821	203182	216223	3424	131	195914	39999	83764	99615	116657	129258	151273	184932	213564	248075	3663	132	243074	20500	50546	58177	69395	97796	149516	193426	211004	223101	141	132
237559	14348	33721	40449	51077	72271	116010	172766	202946	235420	126	110	215159	12229	23969	35181	56073	95573	164276	189485	197019	202893	3578	120	218851	12102	27386	32870	42334	63694	105872	158633	182360	197257	3662	120	197271	16796	53130	70209	88816	103592	125980	167566	204470	246238	3555	117	217625	12563	32730	44938	57814	78795	120776	170285	194943	211799	3571	112	247881	13619	40734	54497	68968	90966	141248	186050	206345	218771	3623	119	196857	40448	83950	99227	117202	130275	151172	184177	214340	251253	3835	132	249041	21101	50955	60039	70233	98765	150731	195177	214406	238172	119	130
238960	15069	34527	41359	51627	72957	117379	176711	207768	240207	121	116	219982	12720	24451	35788	57353	96541	165842	192347	200399	205772	3707	112	222613	12419	28091	33608	43250	65161	106280	161531	184618	197148	3751	123	199877	17486	53338	69616	89836	105280	125591	168406	206330	251279	3750	126	220631	13033	33651	45935	58652	79534	122427	172156	199107	216935	3689	123	251538	14073	42248	56515	69275	92392	142595	190626	208900	220589	3873	118	199258	40884	84434	100510	117664	130260	152031	185694	216893	252800	4069	125	255684	21473	52553	60307	70893	99628	151587	197064	218185	240383	138	105
245571	15427	35515	42001	52391	73491	118686	176328	211543	247523	114	112	220211	13028	24922	36210	57999	97359	166640	193674	203000	206749	3970	108	236899	12692	28912	34503	43567	65282	107865	160358	185425	200358	3905	122	201281	17796	54416	70749	90077	105393	128318	167866	208730	252078	3972	121	235118	13503	34482	46379	59917	80083	124388	173235	201177	230060	3865	133	255838	14655	42975	57110	71440	92857	143536	190935	212637	233313	3992	133	202440	41546	83283	99480	116330	129876	151362	186893	216321	256155	4294	123	259397	22473	52817	61463	71562	100553	153934	198904	221996	244557	144	115
243638	16319	36326	43049	53537	74169	119914	178273	214579	251371	136	113	222538	12973	25795	36840	58796	99108	169633	195682	204402	212230	4089	123	239370	13161	29576	34918	44191	65871	109326	162971	186670	200746	4091	116	201159	18458	55101	70346	90348	106337	127404	167925	207118	253575	4158	113	234484	13903	35228	47093	59978	81885	123778	173498	202326	233854	4031	113	260487	15293	44184	58120	72240	96059	145629	194823	214783	234267	4123	132	204176	41917	84450	99668	116353	129887	150411	184622	216343	256717	4459	122	264499	22629	53749	61702	72636	102619	154747	202208	232787	250138	128	108
253371	16594	36755	43335	53951	73892	119779	182235	219181	258341	110	127	235987	13504	26282	37414	59289	99125	171047	196270	206339	211129	4304	129	243897	13793	30739	36077	45068	66879	109543	164377	187952	203878	4295	122	206650	19137	55106	71061	91907	107339	128233	167704	208347	256612	4295	120	239662	14262	35993	47942	60126	82387	124522	175215	204222	238845	4232	126	263058	15369	45293	58843	72062	96384	146696	195470	214460	238753	4355	142	207683	42170	84321	99760	116734	129257	149020	184874	220259	262111	4628	139	268241	22956	55098	63046	73208	102405	155541	203223	236691	251540	125	110
259801	17264	37190	43991	54080	75253	121617	183396	221400	263457	123	114	237279	13966	26964	37850	59446	101484	172588	200331	208350	215773	4570	113	248177	14328	31203	36633	45574	67076	110445	166035	192552	205911	4587	116	207086	19606	55997	72288	92710	108967	129470	168181	210609	258956	4480	111	242654	14953	36527	48547	61470	83147	126395	177745	207729	243688	4402	129	268950	16029	46232	59994	73405	97683	147513	195872	219006	241094	4535	132	210537	42820	84096	99033	116367	129904	149804	186708	219839	262950	4939	122	274417	23648	55783	63509	73853	103047	156679	204573	239005	254994	137	118
264534	17616	38273	44766	54386	76141	121611	184247	235591	270659	120	127	238756	14278	27567	38383	60740	102367	174796	201766	209876	216314	4622	111	250587	14793	31841	37299	46261	68912	111573	167910	194450	210460	4653	139	211595	20565	56542	73519	93722	109580	129533	169485	213759	264049	4690	132	247086	15586	36873	49292	62357	84053	127687	178546	210846	248544	4624	132	271425	16667	47428	61023	75096	98925	150945	197358	220535	242883	4721	129	215259	43777	84590	100268	117411	130442	151649	187828	232388	267514	5213	129	280108	24396	56668	64887	74997	105172	159549	209535	243657	261705	126	110
267630	18460	38647	45086	55339	76367	121488	185593	240025	272630	119	131	241159	14603	27695	38646	61555	102830	176030	205334	212471	220112	4875	121	253613	15260	32733	37914	46615	69312	113185	170000	196127	213127	4901	112	213722	20879	57118	73544	95532	110525	130232	170954	215180	268100	4852	113	249790	15975	38280	50057	62144	84394	128927	178965	214370	253559	4830	132	276709	17226	48273	62218	76591	100656	151748	200583	226413	247637	4994	134	218645	44091	85222	100038	116910	130332	152196	188669	234468	268868	5431	122	283868	25275	57680	65563	75841	107651	162256	211082	248395	265664	126	123
271474	19058	39271	45741	55820	77750	122880	187670	241553	277451	128	107	245385	14715	28737	39492	61995	103356	178865	209078	215075	224822	4949	115	259479	15774	33543	38395	47465	69971	113506	169704	197880	214340	4952	118	218442	21682	58284	75195	95862	111527	132513	172504	219226	272884	5039	111	253138	16597	38710	50634	63894	86482	130438	182689	216731	259056	4965	129	279437	17756	49341	63784	77795	102366	154285	204122	238943	252693	5207	123	223083	44669	84778	101014	117938	132471	151260	188249	226062	271728	5725	126	286447	25620	58341	66599	76940	107329	163748	215163	251337	269502	132	120
273583	19482	40029	46508	56152	77726	122608	186947	244435	281047	137	120	248081	15292	29146	40527	63012	105301	180666	212280	217984	236683	5220	116	262740	16292	34231	39377	47957	70640	114990	172780	202094	227587	5338	114	220607	22274	58809	75608	96839	113219	133436	173641	220106	278987	5230	134	254164	16937	39211	51268	64753	88077	132446	184274	220058	263423	5172	117	281170	18382	50589	64917	78117	103606	155567	205622	241071	257761	5420	125	234356	45420	86309	100366	118524	131263	152426	190592	239510	275037	6042	141	294808	26133	58919	67276	77551	108293	165299	216309	255352	274544	139	119
